M_4SRA,N_4SRA,wrar_4SRA,wbo_4SRA,rts_4SRA,Ms_4SRA,Ps_4SRA,Da_4SRA,Ur_PRACH_4SRA,Ur_PUSCH_4SRA,M_2SRA,N_2SRA,wrar_2SRA,wbo_2SRA,rts_2SRA,Ms_2SRA,Ps_2SRA,Da_2SRA,Ur_PRACH_2SRA,Ur_PUSCH_2SRA,M_FB,wbo_FB,rts_FB,Ms_FB,Ps_FB,Da_FB,Ur_PRACH_FB,Ur_PUSCH_FB,Ms_T,Ps_T,Da_2SRA_T,Da_T,Ur_PUSCH_4SRA_T,Ur_PUSCH_T
120,27,14,40,5,119.999672,0.999997,94.030335,0.07286,119.999672,120,27,14,40,5,119.999672,0.999997,80.030333,0.07286,27,0.000328,120,5,0.000328,1.0,177.783174,0.0,0.000328,239.999672,0.999999,80.0306,87.030458,0.07286,147.0
240,27,14,40,5,239.503848,0.997933,120.09834,0.145418,239.503848,240,27,14,40,5,239.511256,0.997964,106.092217,0.145423,27,0.488744,120,5,0.488744,1.0,206.485921,0.000128,0.488744,479.503848,0.998966,106.296662,113.190361,0.145546,266.992592
360,27,14,40,5,335.509896,0.931972,148.528971,0.20371,335.509896,360,27,14,40,5,338.916797,0.941436,134.859727,0.205778,27,21.083203,120,5,21.083203,1.0,95.997261,0.005538,21.083203,695.509896,0.965986,132.583768,140.275641,0.209248,383.593099
480,27,14,40,5,308.748027,0.643225,162.934209,0.187461,308.748027,480,27,14,40,5,348.803693,0.726674,155.526992,0.211781,27,131.196307,120,5,131.196051,0.999998,162.506396,0.034462,131.196051,788.747771,0.821612,157.43464,159.587395,0.221923,466.944078
600,27,14,40,5,207.948504,0.346581,162.811543,0.126259,207.948504,600,27,14,40,5,290.004282,0.48334,168.885637,0.17608,27,309.995718,120,5,309.90863,0.999719,217.359259,0.081405,309.90863,807.861416,0.673218,193.926594,185.917388,0.207664,544.857134
720,27,14,40,5,130.782746,0.181643,159.945151,0.079407,130.782746,720,27,14,40,5,227.34237,0.315753,180.793248,0.138034,27,492.65763,120,5,489.935851,0.994475,269.69461,0.128693,489.935851,848.060967,0.588931,241.517195,228.937656,0.2081,647.718597
840,27,14,40,5,82.708954,0.098463,158.321007,0.050218,82.708954,840,27,14,40,5,179.813896,0.214064,193.021807,0.109177,27,660.186104,120,5,636.45484,0.964054,314.140515,0.16718,636.45484,898.97769,0.535106,287.459564,275.578384,0.217398,746.163794
960,27,14,40,5,53.112725,0.055326,158.391844,0.032248,53.112725,960,27,14,40,5,146.554282,0.152661,205.325048,0.088983,27,813.445718,120,5,719.808973,0.884889,356.758748,0.189075,719.808973,919.47598,0.478894,331.142176,321.163404,0.221323,799.921698
1080,27,14,40,5,34.603355,0.03204,159.981991,0.02101,34.603355,1080,27,14,40,5,123.63274,0.114475,216.967033,0.075065,27,956.36726,120,5,733.532661,0.766999,386.220385,0.19268,733.532661,891.768756,0.412856,361.808229,353.976753,0.21369,795.136016
1200,27,14,40,5,22.838172,0.019032,162.883105,0.013867,22.838172,1200,27,14,40,5,107.745485,0.089788,227.31422,0.065419,27,1092.254515,120,5,701.151568,0.641931,409.766377,0.184174,701.151568,831.735225,0.346556,385.46366,379.35194,0.198041,750.98974
